18 19 52 17.021 1
18 19 52 14.885 2
18 19 52 14.555 3
18 22 10 17.027 1
18 22 10 14.892 2
18 22 10 14.565 3
18 24 28 17.009 1
18 24 28 14.868 2
18 24 28 14.541 3
18 26 46 17.031 1
18 26 46 14.893 2
18 26 46 14.570 3
18 29 03 17.040 1
18 29 03 14.900 2
18 29 03 14.572 3
18 31 21 17.094 1
18 31 21 14.954 2
18 31 21 14.628 3
18 33 39 17.007 1
18 33 39 14.872 2
18 33 39 14.550 3
18 35 57 16.991 1
18 35 57 14.870 2
18 35 57 14.543 3
18 38 15 17.039 1
18 38 15 14.894 2
18 38 15 14.570 3
18 40 33 17.052 1
18 40 33 14.895 2
18 40 33 14.568 3
18 42 51 17.057 1
18 42 51 14.897 2
18 42 51 14.571 3
18 45 09 17.041 1
18 45 09 14.879 2
18 45 09 14.555 3
18 47 26 17.025 1
18 47 26 14.878 2
18 47 26 14.552 3
18 49 44 17.040 1
18 49 44 14.877 2
18 49 44 14.556 3
18 52 02 17.064 1
18 52 02 14.901 2
18 52 02 14.577 3
18 54 20 17.052 1
18 54 20 14.876 2
18 54 20 14.555 3
18 56 38 17.082 1
18 56 38 14.899 2
18 56 38 14.575 3
18 58 56 17.096 1
18 58 56 14.904 2
18 58 56 14.582 3
19 01 14 17.121 1
19 01 14 14.943 2
19 01 14 14.617 3
19 03 32 17.125 1
19 03 32 14.926 2
19 03 32 14.603 3
19 05 50 17.204 1
19 05 50 14.973 2
19 05 50 14.651 3
19 08 07 17.267 1
19 08 07 15.045 2
19 08 07 14.711 3
19 10 25 17.500 1
19 10 25 15.283 2
19 10 25 14.943 3
19 12 43 17.699 1
19 12 43 15.481 2
19 12 43 15.171 3
19 15 01 17.995 1
19 15 01 15.765 2
19 15 01 15.463 3
19 17 19 18.014 1
19 17 19 15.825 2
19 17 19 15.468 3
19 19 37 17.280 1
19 19 37 15.034 2
19 19 37 14.715 3
19 21 55 17.367 1
19 21 55 15.104 2
19 21 55 14.780 3
19 24 13 17.427 1
19 24 13 15.187 2
19 24 13 14.862 3
19 26 30 17.301 1
19 26 30 15.011 2
19 26 30 14.681 3
19 28 48 17.314 1
19 28 48 15.060 2
19 28 48 14.733 3
19 31 06 17.345 1
19 31 06 15.081 2
19 31 06 14.746 3
19 33 24 17.638 1
19 33 24 15.335 2
19 33 24 14.982 3
19 35 42 17.928 1
19 35 42 15.579 2
19 35 42 15.249 3
19 38 00 17.832 1
19 38 00 15.524 2
19 38 00 15.199 3
19 40 18 17.621 1
19 40 18 15.295 2
19 40 18 14.967 3
19 42 36 17.586 1
19 42 36 15.228 2
19 42 36 14.896 3
19 44 53 17.599 1
19 44 53 15.196 2
19 44 53 14.872 3
19 47 11 17.674 1
19 47 11 15.319 2
19 47 11 14.986 3
19 49 29 17.690 1
19 49 29 15.267 2
19 49 29 14.946 3
19 51 47 17.660 1
19 51 47 15.161 2
19 51 47 14.829 3
19 54 05 17.497 1
19 54 05 15.035 2
19 54 05 14.707 3
19 56 23 17.426 1
19 56 23 14.967 2
19 56 23 14.636 3
19 58 41 17.466 1
19 58 41 14.954 2
19 58 41 14.626 3
20 00 59 17.521 1
20 00 59 14.986 2
20 00 59 14.658 3
20 03 17 17.988 1
20 03 17 15.441 2
20 03 17 15.119 3
20 05 34 18.395 1
20 05 34 15.857 2
20 05 34 15.516 3
20 07 52 18.651 1
20 07 52 15.976 2
20 07 52 15.625 3
20 10 10 19.664 1
20 10 10 17.368 2
20 10 10 17.182 3
20 12 30 19.674 1
20 12 30 17.347 2
20 12 30 17.093 3
20 14 48 18.659 1
20 14 48 15.824 2
20 14 48 15.499 3
20 17 06 17.881 1
20 17 06 15.140 2
20 17 06 14.815 3
20 19 24 17.903 1
20 19 24 15.093 2
20 19 24 14.771 3
20 21 42 17.794 1
20 21 42 15.047 2
20 21 42 14.715 3
20 24 00 17.818 1
20 24 00 15.024 2
20 24 00 14.703 3
20 26 17 17.776 1
20 26 17 14.999 2
20 26 17 14.681 3
20 28 35 17.766 1
20 28 35 15.012 2
20 28 35 14.692 3
20 30 53 17.741 1
20 30 53 15.012 2
20 30 53 14.690 3
20 33 11 17.770 1
20 33 11 15.013 2
20 33 11 14.689 3
20 35 29 17.754 1
20 35 29 15.007 2
20 35 29 14.688 3
20 37 47 17.745 1
20 37 47 15.006 2
20 37 47 14.681 3
20 40 05 17.774 1
20 40 05 15.023 2
20 40 05 14.701 3
20 42 23 17.771 1
20 42 23 15.035 2
20 42 23 14.708 3
20 44 40 17.743 1
20 44 40 15.016 2
20 44 40 14.699 3
20 46 58 17.717 1
20 46 58 15.014 2
20 46 58 14.695 3
20 49 16 17.705 1
20 49 16 15.023 2
20 49 16 14.699 3
20 51 34 17.651 1
20 51 34 15.000 2
20 51 34 14.684 3
20 53 52 17.658 1
20 53 52 15.027 2
20 53 52 14.705 3
20 56 10 17.647 1
20 56 10 15.044 2
20 56 10 14.723 3
20 58 28 17.555 1
20 58 28 15.014 2
20 58 28 14.689 3
21 00 46 17.542 1
21 00 46 15.010 2
21 00 46 14.692 3
21 03 03 17.538 1
21 03 03 15.017 2
21 03 03 14.695 3
21 05 21 17.495 1
21 05 21 15.020 2
21 05 21 14.698 3
21 07 39 17.482 1
21 07 39 15.031 2
21 07 39 14.710 3
21 09 57 17.490 1
21 09 57 15.058 2
21 09 57 14.738 3
21 12 15 17.500 1
21 12 15 15.099 2
21 12 15 14.774 3
21 14 33 17.515 1
21 14 33 15.124 2
21 14 33 14.801 3
21 16 51 17.434 1
21 16 51 15.100 2
21 16 51 14.779 3
21 19 09 17.426 1
21 19 09 15.080 2
21 19 09 14.753 3
21 21 27 17.456 1
21 21 27 15.102 2
21 21 27 14.779 3
21 23 44 17.391 1
21 23 44 15.091 2
21 23 44 14.767 3
21 26 02 17.348 1
21 26 02 15.063 2
21 26 02 14.738 3
21 28 20 17.338 1
21 28 20 15.063 2
21 28 20 14.740 3
21 30 38 17.387 1
21 30 38 15.104 2
21 30 38 14.779 3
21 32 56 17.419 1
21 32 56 15.159 2
21 32 56 14.835 3
21 35 14 17.358 1
21 35 14 15.109 2
21 35 14 14.784 3
21 37 32 17.343 1
21 37 32 15.070 2
21 37 32 14.747 3
21 39 50 17.312 1
21 39 50 15.075 2
21 39 50 14.755 3
21 42 07 17.329 1
21 42 07 15.059 2
21 42 07 14.741 3
21 44 25 17.343 1
21 44 25 15.084 2
21 44 25 14.761 3
21 46 43 17.327 1
21 46 43 15.114 2
21 46 43 14.790 3
21 49 01 17.353 1
21 49 01 15.113 2
21 49 01 14.789 3
21 51 19 17.284 1
21 51 19 15.108 2
21 51 19 14.779 3
21 53 37 17.274 1
21 53 37 15.097 2
21 53 37 14.772 3
21 55 55 17.308 1
21 55 55 15.123 2
21 55 55 14.799 3
